日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-02-07,100.091,100.116,100.117,100.09,119381,1195138795.587,0.03,0.0,0.004,9.9
2025-02-10,100.14,100.136,100.148,100.136,109350,1095039447.35,0.01,0.02,0.02,9.07
2025-02-11,100.139,100.16,100.165,100.139,109812,1099905826.17,0.03,0.02,0.024,9.11
2025-02-12,100.16,100.164,100.175,100.155,122796,1229951523.818,0.02,0.0,0.004,10.19
2025-02-13,100.16,100.163,100.166,100.154,119841,1200295955.291,0.01,0.0,-0.001,9.94
2025-02-14,100.16,100.123,100.16,100.11,39477,395383713.288,0.05,-0.04,-0.04,3.28
2025-02-17,100.123,100.114,100.133,100.11,114918,1150572006.229,0.02,-0.01,-0.009,9.53
2025-02-18,100.05,100.056,100.078,100.027,105765,1058255803.59,0.05,-0.06,-0.058,8.78
2025-02-19,100.049,100.022,100.05,100.022,100062,1000993053.33,0.03,-0.03,-0.034,8.3
2025-02-20,99.993,99.95,100.003,99.948,110812,1108102397.325,0.05,-0.07,-0.072,9.19
2025-02-21,99.922,99.881,99.922,99.877,163662,1634926522.16,0.05,-0.07,-0.069,13.58
2025-02-24,99.871,99.795,99.871,99.779,63192,630943154.274,0.09,-0.09,-0.086,5.24
2025-02-25,99.823,99.688,99.837,99.688,57154,569913159.256,0.15,-0.11,-0.107,4.74
2025-02-26,99.696,99.721,99.763,99.696,104067,1037916367.09,0.07,0.03,0.033,8.63
2025-02-27,99.685,99.651,99.689,99.639,120853,1204732865.109,0.05,-0.07,-0.07,10.03
2025-02-28,99.679,99.672,99.68,99.65,160286,1597424163.189,0.03,0.02,0.021,13.3
2025-03-03,99.642,99.658,99.658,99.642,105041,1046741115.49,0.02,-0.01,-0.014,8.72
2025-03-04,99.74,99.681,99.74,99.67,149753,1492754355.77,0.07,0.02,0.023,12.42
2025-03-05,99.697,99.72,99.72,99.689,73531,733105836.04,0.03,0.04,0.039,6.1
2025-03-06,99.68,99.692,99.693,99.675,164048,1635225229.11,0.02,-0.03,-0.028,13.61
2025-03-07,99.641,99.582,99.641,99.562,74651,743594539.696,0.08,-0.11,-0.11,6.19
2025-03-10,99.501,99.5,99.509,99.494,118835,1182350039.56,0.02,-0.08,-0.082,9.86
2025-03-11,99.496,99.424,99.496,99.423,160637,1597779851.4,0.07,-0.08,-0.076,13.33
2025-03-12,99.424,99.46,99.47,99.394,79522,790570905.0,0.08,0.04,0.036,6.6
2025-03-13,99.406,99.502,99.505,99.406,212809,2117001758.6,0.1,0.04,0.042,17.66
2025-03-14,99.465,99.495,99.508,99.449,66122,657850364.91,0.06,-0.01,-0.007,5.49
2025-03-17,99.445,99.452,99.462,99.431,127977,1272607164.6,0.03,-0.04,-0.043,10.62
2025-03-18,99.44,99.473,99.49,99.435,219921,2187315180.52,0.06,0.02,0.021,18.25
2025-03-19,99.451,99.48,99.48,99.451,257971,2566074599.2,0.03,0.01,0.007,21.4
2025-03-20,99.579,99.634,99.634,99.552,276719,2755332894.655,0.08,0.15,0.154,22.96
2025-03-21,99.597,99.645,99.652,99.597,230924,2300774934.8,0.06,0.01,0.011,19.16
2025-03-24,99.655,99.683,99.688,99.655,149962,1494811057.4,0.03,0.04,0.038,12.44
2025-03-25,99.708,99.782,99.782,99.708,165824,1654336451.8,0.07,0.1,0.099,13.76
2025-03-26,99.77,99.842,99.858,99.77,327179,3264882922.39,0.09,0.06,0.06,27.15
2025-03-27,99.848,99.925,99.925,99.844,270305,2700754190.47,0.08,0.08,0.083,22.43
2025-03-28,99.925,99.993,99.993,99.925,103946,1038977200.03,0.07,0.07,0.068,8.62
2025-03-31,99.98,99.977,99.984,99.912,230105,2300439222.2,0.07,-0.02,-0.016,19.09
2025-04-01,99.977,99.988,99.99,99.977,253398,2533663023.27,0.01,0.01,0.011,21.02
2025-04-02,99.993,100.073,100.073,99.99,132030,1320438226.8,0.08,0.09,0.085,10.95
2025-04-03,100.123,100.255,100.262,100.123,68847,690030234.974,0.14,0.18,0.182,5.71
2025-04-07,100.39,100.476,100.49,100.39,115607,1161405374.87,0.1,0.22,0.221,9.59
2025-04-08,100.34,100.369,100.382,100.34,313690,3148512402.27,0.04,-0.11,-0.107,26.03
2025-04-09,100.42,100.424,100.433,100.42,177880,1786346997.43,0.01,0.05,0.055,14.76
2025-04-10,100.372,100.365,100.373,100.33,336679,3378741591.0,0.04,-0.06,-0.059,27.93
2025-04-11,100.385,100.35,100.41,100.335,187072,1877613671.5,0.07,-0.01,-0.015,15.52
2025-04-14,100.31,100.363,100.372,100.31,136374,1368359072.06,0.06,0.01,0.013,11.31
2025-04-15,100.35,100.396,100.42,100.35,237529,2384810215.68,0.07,0.03,0.033,19.71
2025-04-16,100.402,100.44,100.45,100.387,163460,1641499001.3,0.06,0.04,0.044,13.56
2025-04-17,100.428,100.371,100.428,100.371,152267,1528731067.458,0.06,-0.07,-0.069,12.63
2025-04-18,100.35,100.349,100.355,100.333,149780,1502919811.65,0.02,-0.02,-0.022,12.43
2025-04-21,100.318,100.298,100.32,100.296,106058,1063891647.74,0.02,-0.05,-0.051,8.8
2025-04-22,100.298,100.308,100.35,100.292,145610,1460779009.738,0.06,0.01,0.01,12.08
2025-04-23,100.27,100.224,100.293,100.209,281470,2820748007.95,0.08,-0.08,-0.084,23.35
2025-04-24,100.291,100.194,100.291,100.192,84261,844421069.1,0.1,-0.03,-0.03,6.99
2025-04-25,100.192,100.181,100.2,100.163,234520,2349605618.42,0.04,-0.01,-0.013,19.46
2025-04-28,100.218,100.246,100.252,100.218,102770,1029972756.6,0.03,0.06,0.065,8.53
2025-04-29,100.242,100.363,100.363,100.242,262995,2637716546.81,0.12,0.12,0.117,21.82
2025-04-30,100.34,100.411,100.441,100.34,137017,1375876817.3,0.1,0.05,0.048,11.37
2025-05-06,100.345,100.371,100.372,100.321,178223,1788373428.64,0.05,-0.04,-0.04,14.79
2025-05-07,100.314,100.344,100.399,100.314,279572,2805430214.11,0.08,-0.03,-0.027,23.2
2025-05-08,100.345,100.48,100.519,100.345,120282,1208365974.87,0.17,0.14,0.136,9.98
2025-05-09,100.5,100.525,100.54,100.473,151088,1518555633.9,0.07,0.04,0.045,12.54
2025-05-12,100.43,100.515,100.541,100.413,109861,1103767923.0,0.13,-0.01,-0.01,9.12
2025-05-13,100.447,100.544,100.548,100.447,107062,1076139492.07,0.1,0.03,0.029,8.88
2025-05-14,100.491,100.533,100.534,100.46,268996,2703960840.73,0.07,-0.01,-0.011,22.32
2025-05-15,100.546,100.514,100.57,100.49,474694,4770950817.27,0.08,-0.02,-0.019,39.38
2025-05-16,100.514,100.471,100.514,100.439,214376,2153544844.65,0.07,-0.04,-0.043,17.79
2025-05-19,100.451,100.468,100.471,100.45,259019,2602090702.9,0.02,0.0,-0.003,21.49
2025-05-20,100.524,100.517,100.53,100.5,412419,4145177252.87,0.03,0.05,0.049,34.22
