日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-12-12,84.346,84.147,84.346,84.096,50092,501922944.0,0.3,-0.42,-0.353,39.8
2019-12-13,84.146,84.176,84.176,84.146,13,134274.0,0.04,0.03,0.029,0.01
2019-12-16,84.046,84.156,84.166,84.046,10,103210.0,0.14,-0.02,-0.02,0.01
2019-12-17,84.026,84.156,84.156,84.026,9,89186.0,0.15,0.0,0.0,0.01
2019-12-18,84.146,84.176,84.177,84.146,5,47107.0,0.04,0.02,0.02,0.0
2019-12-19,84.146,84.176,84.176,84.146,23,230528.0,0.04,0.0,0.0,0.02
2019-12-20,84.156,84.396,84.396,84.156,25,254099.0,0.29,0.26,0.22,0.02
2019-12-23,84.346,84.397,84.397,84.346,21,213957.0,0.06,0.0,0.001,0.02
2019-12-24,84.356,84.358,84.358,84.356,4,37152.0,0.0,-0.05,-0.039,0.0
2019-12-25,84.358,84.446,84.496,84.357,20446,205480755.0,0.16,0.1,0.088,16.24
2019-12-26,84.396,84.446,84.446,84.396,1,9044.0,0.06,0.0,0.0,0.0
2019-12-27,84.496,84.497,84.596,84.496,22,219398.0,0.12,0.06,0.051,0.02
2019-12-30,84.497,84.588,84.596,84.497,25,248578.0,0.12,0.11,0.091,0.02
2019-12-31,84.576,84.453,84.596,84.446,31,306838.0,0.18,-0.16,-0.135,0.02
2020-01-02,84.452,84.336,84.606,84.336,1162,11666556.0,0.32,-0.14,-0.117,0.92
2020-01-03,84.336,84.301,84.646,84.296,903,9059185.0,0.42,-0.04,-0.035,0.72
2020-01-06,84.346,84.446,84.646,84.346,607,6099031.0,0.36,0.17,0.145,0.48
2020-01-07,84.347,84.298,84.348,84.276,681,6831612.0,0.09,-0.18,-0.148,0.54
2020-01-08,84.346,84.436,84.539,84.236,1225,12296769.0,0.36,0.16,0.138,0.97
2020-01-09,84.436,84.746,84.746,84.436,61,608677.0,0.37,0.37,0.31,0.05
2020-01-10,84.404,84.546,84.546,84.404,22,216286.0,0.17,-0.24,-0.2,0.02
2020-01-13,84.646,84.671,84.846,84.546,51128,514965888.0,0.35,0.15,0.125,40.62
2020-01-14,84.529,84.746,84.796,84.529,72,721969.0,0.32,0.09,0.075,0.06
2020-01-15,84.746,84.751,84.751,84.746,15,149189.0,0.01,0.01,0.005,0.01
2020-01-16,84.924,84.796,84.924,84.796,21,208761.0,0.15,0.05,0.045,0.02
2020-01-17,84.696,84.842,84.945,84.696,21,207845.0,0.29,0.05,0.046,0.02
2020-01-20,84.957,85.131,85.196,84.957,501,5066546.0,0.28,0.34,0.289,0.4
2020-01-21,85.015,85.065,85.065,85.015,20,205172.0,0.06,-0.08,-0.066,0.02
2020-01-22,84.954,85.153,85.154,84.954,21,208480.0,0.24,0.1,0.088,0.02
2020-01-23,85.346,85.395,85.396,85.346,72,732319.0,0.06,0.28,0.242,0.06
2020-02-03,86.496,86.246,86.496,86.196,41,417145.0,0.35,1.0,0.851,0.03
2020-02-04,86.196,86.196,86.196,86.196,11,115543.0,0.0,-0.06,-0.05,0.01
2020-02-06,85.756,85.746,85.756,85.746,84,851098.0,0.01,-0.52,-0.45,0.07
2020-02-07,85.746,86.096,86.096,85.746,19,198160.0,0.41,0.41,0.35,0.02
2020-02-10,86.096,86.096,86.176,86.096,2,18395.0,0.09,0.0,0.0,0.0
2020-02-11,85.946,86.102,86.396,85.946,4,38904.0,0.52,0.01,0.006,0.0
2020-02-12,86.261,86.312,86.446,86.257,11,108641.0,0.22,0.24,0.21,0.01
2020-02-13,86.246,86.266,86.296,86.246,1,8186.0,0.06,-0.05,-0.046,0.0
2020-02-14,86.066,86.246,86.246,86.066,0,2044.0,0.21,-0.02,-0.02,0.0
2020-02-17,86.247,86.381,86.394,86.246,22,225075.0,0.17,0.16,0.135,0.02
2020-02-18,86.346,86.347,86.348,86.346,62,630794.0,0.0,-0.04,-0.034,0.05
2020-02-19,86.347,86.348,86.348,86.347,51,522250.0,0.0,0.0,0.001,0.04
2020-02-20,86.348,86.327,86.356,86.326,51,524338.0,0.03,-0.02,-0.021,0.04
2020-02-21,86.257,86.346,86.346,86.256,55,560091.0,0.1,0.02,0.019,0.04
2020-02-24,86.316,86.346,86.346,86.316,32,329637.0,0.03,0.0,0.0,0.03
2020-02-25,86.346,86.301,86.346,86.301,15,153582.0,0.05,-0.05,-0.045,0.01
2020-02-26,86.259,86.346,86.346,86.249,100,1027224.0,0.11,0.05,0.045,0.08
2020-02-27,86.316,86.316,86.316,86.296,114,1166818.0,0.02,-0.03,-0.03,0.09
2020-02-28,86.316,86.256,86.316,86.256,52,532312.0,0.07,-0.07,-0.06,0.04
2020-03-02,87.076,86.436,87.076,86.436,143,1470934.0,0.74,0.21,0.18,0.11
