日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-12-01,1.008,1.012,1.016,1.002,873687,88247182.0,1.39,0.4,0.004,42.78
2025-12-02,1.016,1.006,1.019,1.002,453833,46010488.0,1.68,-0.59,-0.006,22.22
2025-12-03,1.002,0.994,1.011,0.991,146017,14544668.0,1.99,-1.19,-0.012,7.15
2025-12-04,0.994,1.006,1.007,0.988,360131,35991784.0,1.91,1.21,0.012,17.63
2025-12-05,1.005,1.016,1.017,0.997,634305,63979341.0,1.99,0.99,0.01,31.06
2025-12-08,1.016,1.017,1.025,1.01,833359,84846924.0,1.48,0.1,0.001,40.8
2025-12-09,1.015,0.999,1.017,0.996,328505,32949256.0,2.06,-1.77,-0.018,16.08
2025-12-10,0.999,1.0,1.001,0.988,578924,57479484.0,1.3,0.1,0.001,28.35
2025-12-11,1.002,0.991,1.009,0.991,503559,50112986.0,1.8,-0.9,-0.009,24.66
2025-12-12,1.004,1.009,1.011,0.995,420213,42276740.0,1.61,1.82,0.018,20.57
2025-12-15,0.998,0.987,1.0,0.987,490042,48642532.0,1.29,-2.18,-0.022,23.99
2025-12-16,0.977,0.968,0.981,0.96,590006,57005231.0,2.13,-1.93,-0.019,28.89
2025-12-17,0.966,0.977,0.98,0.966,500333,48656040.0,1.45,0.93,0.009,24.5
2025-12-18,0.975,0.964,0.975,0.962,322180,31131902.0,1.33,-1.33,-0.013,15.77
2025-12-19,0.974,0.983,0.986,0.974,599496,58738590.0,1.24,1.97,0.019,29.35
2025-12-22,0.987,0.986,0.993,0.984,246159,24334195.0,0.92,0.31,0.003,12.05
2025-12-23,0.987,0.982,0.989,0.979,378418,37256433.0,1.01,-0.41,-0.004,18.53
2025-12-24,0.986,0.983,0.989,0.982,226796,22335804.0,0.71,0.1,0.001,11.1
2025-12-25,0.985,0.986,0.992,0.983,690433,68197569.0,0.92,0.31,0.003,33.81
2025-12-26,0.986,0.988,0.995,0.983,323615,32026711.0,1.22,0.2,0.002,15.85
2025-12-29,0.99,0.982,1.002,0.982,404748,40277937.0,2.02,-0.61,-0.006,19.82
2025-12-30,0.982,0.995,0.996,0.98,331295,32819118.0,1.63,1.32,0.013,16.22
2025-12-31,0.995,0.98,0.995,0.979,216972,21305213.0,1.61,-1.51,-0.015,10.62
2026-01-05,1.006,1.017,1.023,1.005,648233,65930994.0,1.84,3.78,0.037,31.74
2026-01-06,1.019,1.032,1.037,1.019,512099,52874931.0,1.77,1.47,0.015,25.07
2026-01-07,1.034,1.012,1.037,1.007,744676,75403075.0,2.91,-1.94,-0.02,36.46
2026-01-08,1.01,1.001,1.01,0.995,667482,66872144.0,1.48,-1.09,-0.011,32.68
2026-01-09,1.007,1.006,1.013,1.001,456732,45967025.0,1.2,0.5,0.005,22.36
2026-01-12,1.011,1.029,1.032,1.006,326593,33331679.0,2.58,2.29,0.023,15.99
