日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-12-11,1.0,0.97,1.004,0.97,2910170,289490695.081,3.4,-3.0,-0.03,37.64
2025-12-12,0.966,0.979,0.989,0.963,1263191,123575422.11,2.68,0.93,0.009,16.34
2025-12-15,0.962,0.961,0.978,0.96,715558,69298345.128,1.84,-1.84,-0.018,9.26
2025-12-16,0.957,0.938,0.961,0.931,506151,47647812.195,3.12,-2.39,-0.023,6.55
2025-12-17,0.938,0.973,0.973,0.937,567847,54277951.521,3.84,3.73,0.035,7.35
2025-12-18,0.961,0.957,0.969,0.956,254622,24481209.872,1.34,-1.64,-0.016,3.29
2025-12-19,0.968,0.955,0.972,0.954,813969,77975759.358,1.88,-0.21,-0.002,10.53
2025-12-22,0.964,0.976,0.98,0.964,473030,46065696.893,1.68,2.2,0.021,6.12
2025-12-23,0.974,0.978,0.986,0.972,319870,31360107.339,1.43,0.2,0.002,4.14
2025-12-24,0.979,0.987,0.987,0.973,290997,28550037.805,1.43,0.92,0.009,3.76
2025-12-25,0.989,0.991,0.998,0.979,351321,34738770.095,1.93,0.41,0.004,4.54
2025-12-26,0.994,0.99,0.996,0.982,606927,60034340.54,1.41,-0.1,-0.001,7.85
2025-12-29,0.988,0.991,1.005,0.986,1324349,132216526.839,1.92,0.1,0.001,17.13
2025-12-30,0.99,1.008,1.01,0.99,1637609,164748548.193,2.02,1.72,0.017,21.18
2025-12-31,1.01,0.999,1.014,0.998,665119,66860948.431,1.59,-0.89,-0.009,8.6
2026-01-05,1.002,1.04,1.041,1.002,2427374,249037329.415,3.9,4.1,0.041,31.4
2026-01-06,1.033,1.047,1.048,1.025,1295572,134336871.264,2.21,0.67,0.007,16.76
2026-01-07,1.05,1.053,1.063,1.042,662323,69771851.537,2.01,0.57,0.006,8.57
2026-01-08,1.052,1.052,1.066,1.046,1579471,166687957.936,1.9,-0.09,-0.001,20.43
