date,fund_code,名称,评分,风险预警,回撤%,RSI6,BIAS20,price,ma5_trend,persist_days
2026-01-06,515400,大数据ETF,1,正常,-10.65,0.0,6.59,0.982,UP,41
2026-01-06,512690,酒ETF,1,正常,-15.64,43.75,0.01,0.55,DOWN,258
2026-01-06,515220,煤炭ETF,1,🚩假摔陷阱,-12.83,68.09,0.71,1.053,UP,20
2026-01-06,515120,创新药ETF,1,🚩假摔陷阱,-13.98,62.79,1.75,0.652,UP,35
2026-01-06,512290,生物医药ETF,1,🚩假摔陷阱,-13.69,67.47,2.94,1.053,UP,45
2026-01-06,512010,医药ETF,1,🚩假摔陷阱,-13.16,64.29,2.43,0.396,UP,36
2026-01-06,515950,医药龙头ETF,1,🚩假摔陷阱,-12.24,63.79,2.22,0.961,UP,35
